Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Switzerland,CHE,2747113.0,2799514.0,2868527.0,2927429.0,2973184.0,3004814.0,3033634.0,3068874.0,3105548.0,3139103.0,3161068.0,3177767.0,3202915.0,3228053.0,3247199.0,3247584.0,3230948.0,3221943.0,3223998.0,3231825.0,3245381.0,3263136.0,3281514.0,3294368.0,3304770.0,3317955.0,3333885.0,3353539.0,3377016.0,3403328.0,3437551.0,3480117.0,3518262.0,3550189.0,3578447.0,3602314.0,3618122.0,3626679.0,3637236.0,3654298.0,3674423.0,3697164.0,3724484.0,3751081.0,3775177.0,3796839.0,3817289.0,3847366.0,3891863.0,3935920.0,3972360.0,4012164.0,4050550.0,4093239.0,4139717.0,4183804.0,4226961.0,4264317.0,4295065.0
Chile,CHL,4130871.0,4218405.0,4306990.0,4395681.0,4483239.0,4568820.0,4651990.0,4733023.0,4812684.0,4892115.0,4972158.0,5053028.0,5134511.0,5216532.0,5298881.0,5381416.0,5464399.0,5547965.0,5631709.0,5715047.0,5797724.0,5879443.0,5960742.0,6043054.0,6128357.0,6218032.0,6312366.0,6410881.0,6513152.0,6618483.0,6726138.0,6836102.0,6947947.0,7060042.0,7170289.0,7277158.0,7380074.0,7479229.0,7574794.0,7667214.0,7756954.0,7843877.0,7928154.0,8010949.0,8093795.0,8177830.0,8263847.0,8351787.0,8440873.0,8529841.0,8617983.0,8703398.0,8786606.0,8871966.0,8965479.0,9070493.0,9190207.0,9320750.0,9449848.0
China,CHN,323230499.0,320150333.0,322950803.0,331137866.0,339065281.0,347398288.0,357391367.0,366876133.0,376750437.0,387359710.0,398313166.0,409473754.0,419694847.0,429396987.0,438354648.0,446155261.0,453096645.0,459292978.0,465461266.0,471701275.0,477657569.0,483834454.0,491045273.0,498231789.0,504848398.0,511795485.0,519478796.0,527880168.0,536439413.0,544703450.0,552714879.0,560248258.0,567078771.0,573550685.0,579992796.0,586268968.0,592409568.0,598484511.0,604237309.0,609453358.0,614199718.0,618560573.0,622567040.0,626282598.0,629835033.0,633381243.0,636773435.0,639964959.0,643116500.0,646186349.0,649172215.0,652141182.0,655175831.0,658274452.0,661488955.0,664756807.0,668291578.0,671989697.0,675034613.0
Cote d'Ivoire,CIV,1714525.0,1774383.0,1839140.0,1907861.0,1979169.0,2052242.0,2126670.0,2203304.0,2284140.0,2371893.0,2468506.0,2574734.0,2690061.0,2813652.0,2944137.0,3080461.0,3222336.0,3369965.0,3523386.0,3682738.0,3848033.0,4019340.0,4196259.0,4377840.0,4562804.0,4750298.0,4939522.0,5130746.0,5325490.0,5525917.0,5733415.0,5948123.0,6168878.0,6394112.0,6621631.0,6849565.0,7078021.0,7306692.0,7532755.0,7752704.0,7964388.0,8166839.0,8361706.0,8552828.0,8745539.0,8944067.0,9149657.0,9362344.0,9583604.0,9814767.0,10056830.0,10310720.0,10576670.0,10853973.0,11141372.0,11437904.0,11743436.0,12058080.0,12381256.0
Cameroon,CMR,2632226.0,2686271.0,2743101.0,2802734.0,2865106.0,2930217.0,2998190.0,3069210.0,3143457.0,3221106.0,3302356.0,3387331.0,3476213.0,3569222.0,3666606.0,3768584.0,3875277.0,3986807.0,4103464.0,4225555.0,4353303.0,4486667.0,4625566.0,4770141.0,4920552.0,5076785.0,5238883.0,5406438.0,5578332.0,5753134.0,5929755.0,6107995.0,6287962.0,6469252.0,6651458.0,6834470.0,7018123.0,7202927.0,7390385.0,7582502.0,7780849.0,7986023.0,8198069.0,8417391.0,8644230.0,8878801.0,9121333.0,9371950.0,9630514.0,9896751.0,10170387.0,10451386.0,10739624.0,11034586.0,11335627.0,11642235.0,11954178.0,12271396.0,12593756.0
"Congo, Dem. Rep.",COD,7964764.0,8155711.0,8353727.0,8560394.0,8777875.0,9007549.0,9250459.0,9505720.0,9770355.0,10040202.0,10312464.0,10585333.0,10860074.0,11140578.0,11432421.0,11739304.0,12064138.0,12405025.0,12755212.0,13105143.0,13448742.0,13784960.0,14118609.0,14456884.0,14809885.0,15186035.0,15583032.0,16001404.0,16455206.0,16962302.0,17532882.0,18178338.0,18888870.0,19627627.0,20343768.0,21002519.0,21589567.0,22120553.0,22627609.0,23157976.0,23746680.0,24403742.0,25121022.0,25893599.0,26710603.0,27564082.0,28454726.0,29386779.0,30359387.0,31371529.0,32422232.0,33510539.0,34635661.0,35796862.0,36993463.0,38224570.0,39489814.0,40787959.0,42116307.0
"Congo, Rep.",COG,513029.0,525420.0,538451.0,552128.0,566471.0,581485.0,597196.0,613603.0,630739.0,648644.0,667324.0,686814.0,707089.0,728095.0,749746.0,771987.0,794780.0,818144.0,842143.0,866848.0,892315.0,918589.0,945636.0,973346.0,1001569.0,1030185.0,1059175.0,1088641.0,1118714.0,1149578.0,1181392.0,1214223.0,1248110.0,1283125.0,1319372.0,1356932.0,1395964.0,1436537.0,1478512.0,1521670.0,1565921.0,1610947.0,1656933.0,1704949.0,1756450.0,1812304.0,1873166.0,1938316.0,2005661.0,2072314.0,2136241.0,2196618.0,2254180.0,2310384.0,2367440.0,2426956.0,2489367.0,2554187.0,2620986.0
Colombia,COL,8081330.0,8336678.0,8599493.0,8868175.0,9140726.0,9415449.0,9692101.0,9970140.0,10247378.0,10521174.0,10789882.0,11052372.0,11309672.0,11565051.0,11823140.0,12087397.0,12358817.0,12636758.0,12921096.0,13211190.0,13506477.0,13807359.0,14113962.0,14425020.0,14738843.0,15054243.0,15370258.0,15687213.0,16006758.0,16331325.0,16662384.0,17000406.0,17344032.0,17690663.0,18036727.0,18379487.0,18717600.0,19051192.0,19380771.0,19707443.0,20031803.0,20353938.0,20672716.0,20986101.0,21291409.0,21586769.0,21873117.0,22151467.0,22420417.0,22678199.0,22924685.0,23154877.0,23371632.0,23591899.0,23838498.0,24125707.0,24463605.0,24841900.0,25229644.0
Comoros,COM,96045.0,97552.0,99073.0,100649.0,102325.0,104151.0,106158.0,108348.0,110667.0,113023.0,115374.0,117655.0,119940.0,122413.0,125351.0,128928.0,133246.0,138194.0,143535.0,148907.0,154060.0,158905.0,163517.0,168031.0,172644.0,177507.0,182649.0,188008.0,193577.0,199321.0,205210.0,211251.0,217443.0,223751.0,230146.0,236593.0,243097.0,249647.0,256244.0,262865.0,269505.0,276166.0,282854.0,289618.0,296523.0,303614.0,310901.0,318384.0,326071.0,333967.0,342067.0,350386.0,358918.0,367611.0,376437.0,385341.0,394321.0,403369.0,412486.0
Cabo Verde,CPV,107067.0,108940.0,111320.0,114212.0,117538.0,121208.0,125308.0,129761.0,134152.0,137894.0,140641.0,142188.0,142705.0,142623.0,142587.0,143052.0,144143.0,145758.0,147779.0,150055.0,152428.0,154950.0,157658.0,160430.0,163113.0,165619.0,167845.0,169871.0,171947.0,174432.0,177570.0,181439.0,185920.0,190804.0,195781.0,200607.0,205230.0,209673.0,213899.0,217892.0,221634.0,225113.0,228316.0,231274.0,234005.0,236535.0,238880.0,241041.0,243163.0,245412.0,247892.0,250677.0,253726.0,256960.0,260229.0,263446.0,266579.0,269661.0,272676.0
Costa Rica,CRI,654001.0,678906.0,704671.0,730957.0,757348.0,783526.0,809415.0,835044.0,860367.0,885339.0,909987.0,934247.0,958250.0,982392.0,1007246.0,1033215.0,1060460.0,1088936.0,1118621.0,1149424.0,1181256.0,1214178.0,1248210.0,1283207.0,1318956.0,1355317.0,1392161.0,1429519.0,1467614.0,1506758.0,1547150.0,1588748.0,1631295.0,1674598.0,1718327.0,1762183.0,1806151.0,1850044.0,1893116.0,1934463.0,1973443.0,2009736.0,2043530.0,2075420.0,2106278.0,2136763.0,2167037.0,2196965.0,2226554.0,2255732.0,2284465.0,2312785.0,2340758.0,2368358.0,2395544.0,2422267.0,2448527.0,2474292.0,2499480.0
Cuba,CUB,3492822.0,3569638.0,3652507.0,3738823.0,3824814.0,3907740.0,3986256.0,4061047.0,4133788.0,4207144.0,4282767.0,4361366.0,4441499.0,4520122.0,4593066.0,4657384.0,4712352.0,4759091.0,4798834.0,4833599.0,4865165.0,4893241.0,4918173.0,4943149.0,4972235.0,5008127.0,5052530.0,5104196.0,5159183.0,5211781.0,5257907.0,5296065.0,5327573.0,5354549.0,5380345.0,5407314.0,5435956.0,5465203.0,5494014.0,5520784.0,5544307.0,5564687.0,5582284.0,5596484.0,5606555.0,5612222.0,5612827.0,5609072.0,5603686.0,5600334.0,5601566.0,5608534.0,5620233.0,5634446.0,5647842.0,5657982.0,5664212.0,5667213.0,5667477.0
Curacao,CUW,62262.0,63095.0,64470.0,65955.0,67344.0,68585.0,69391.0,70150.0,71233.0,72377.0,73492.0,74889.0,75130.0,74819.0,75643.0,76118.0,76320.0,76405.0,75881.0,75682.0,75836.0,76204.0,77035.0,77654.0,78153.0,78659.0,78761.0,78279.0,77289.0,76257.0,75631.0,75296.0,75231.0,75623.0,75972.0,76404.0,77173.0,77661.0,76472.0,73898.0,71010.0,68474.0,68539.0,69944.0,71203.0,73163.0,75301.0,77110.0,78421.0,79226.0,80458.0,81755.0,82508.0,83474.0,84603.0,85702.0,86571.0,86780.0,86527.0
Cyprus,CYP,291265.0,293055.0,293867.0,294180.0,294675.0,295854.0,297874.0,300594.0,303791.0,307142.0,310387.0,313471.0,316465.0,319410.0,322387.0,325452.0,328680.0,332015.0,335233.0,338043.0,340278.0,341815.0,342860.0,343882.0,345509.0,348235.0,352200.0,357279.0,363392.0,370348.0,377988.0,386290.0,395247.0,404635.0,414164.0,423596.0,432883.0,442019.0,450928.0,459551.0,467864.0,475705.0,483117.0,490493.0,498403.0,507187.0,517087.0,527833.0,538700.0,548670.0,557034.0,563479.0,568308.0,572063.0,575621.0,579589.0,584163.0,589134.0,594292.0
Czech Republic,CZE,4932704.0,4923397.0,4940614.0,4961999.0,4990460.0,5018304.0,5043785.0,5066437.0,5085813.0,5102865.0,5087672.0,5073832.0,5095229.0,5122305.0,5154736.0,5189216.0,5222349.0,5252079.0,5279015.0,5303396.0,5308089.0,5304980.0,5311243.0,5315013.0,5317581.0,5320585.0,5322849.0,5325260.0,5329198.0,5331916.0,5317186.0,5303711.0,5308186.0,5312596.0,5313355.0,5308952.0,5301586.0,5294588.0,5288317.0,5281861.0,5266297.0,5246281.0,5236261.0,5234437.0,5234233.0,5237556.0,5245325.0,5267565.0,5302159.0,5324099.0,5333373.0,5340649.0,5346447.0,5347953.0,5353716.0,5364012.0,5373556.0,5386773.0,5401396.0
Germany,DEU,38951020.0,39187201.0,39451175.0,39726846.0,39959308.0,40224016.0,40496768.0,40629392.0,40767250.0,41054976.0,41158943.0,41205799.0,41379184.0,41488178.0,41483365.0,41307002.0,41105793.0,40985858.0,40922458.0,40914740.0,40977371.0,41022563.0,40969694.0,40846456.0,40679941.0,40549100.0,40510784.0,40502323.0,40583236.0,40823461.0,41111976.0,41360338.0,41634321.0,41874749.0,41988564.0,42079186.0,42166071.0,42191832.0,42162063.0,42154337.0,42178635.0,42219057.0,42261204.0,42257125.0,42221344.0,42171170.0,42097724.0,42015818.0,41910331.0,41778326.0,41688042.0,40896135.0,40946459.0,41031907.0,41177351.0,41510094.0,41821989.0,41954871.0,42069729.0
Djibouti,DJI,42062.0,44505.0,47365.0,50590.0,54080.0,57778.0,61735.0,65995.0,70531.0,75256.0,80170.0,85094.0,90113.0,95852.0,103135.0,112484.0,124363.0,138385.0,153162.0,166755.0,177872.0,185683.0,190800.0,195100.0,201273.0,211109.0,225492.0,243480.0,262793.0,280195.0,293436.0,301620.0,305678.0,307346.0,309239.0,313217.0,319840.0,328444.0,338252.0,348016.0,356821.0,364535.0,371495.0,377828.0,383808.0,389625.0,395280.0,400729.0,406193.0,411934.0,418138.0,424893.0,432146.0,439753.0,447484.0,455169.0,462766.0,470315.0,477776.0
Denmark,DNK,2307409.0,2324007.0,2342694.0,2361695.0,2380857.0,2399304.0,2418014.0,2436154.0,2449952.0,2462751.0,2481117.0,2498855.0,2514189.0,2530848.0,2544259.0,2553213.0,2561213.0,2570770.0,2580308.0,2588161.0,2592761.0,2593418.0,2592801.0,2592130.0,2591623.0,2593189.0,2596811.0,2599910.0,2600721.0,2601671.0,2605214.0,2611254.0,2619128.0,2627058.0,2635094.0,2647983.0,2662105.0,2672273.0,2681113.0,2689192.0,2697501.0,2706617.0,2714812.0,2721780.0,2728329.0,2735229.0,2743469.0,2754774.0,2770007.0,2783761.0,2794956.0,2805171.0,2814357.0,2824765.0,2837979.0,2857267.0,2879175.0,2897618.0,2914012.0
Dominican Republic,DOM,1626301.0,1682110.0,1739299.0,1797680.0,1857022.0,1917145.0,1977931.0,2039315.0,2101283.0,2163838.0,2226977.0,2290638.0,2354744.0,2419258.0,2484130.0,2549331.0,2614839.0,2680607.0,2746543.0,2812517.0,2878449.0,2944310.0,3010117.0,3075965.0,3141965.0,3208209.0,3274655.0,3341301.0,3408319.0,3475951.0,3544320.0,3613518.0,3683404.0,3753526.0,3823320.0,3892351.0,3960443.0,4027681.0,4094181.0,4160170.0,4225814.0,4291139.0,4356064.0,4420513.0,4484375.0,4547590.0,4610112.0,4672014.0,4733440.0,4794610.0,4855658.0,4916576.0,4977324.0,5037895.0,5098306.0,5158513.0,5218517.0,5278205.0,5337232.0
Algeria,DZA,5493751.0,5634537.0,5778469.0,5927255.0,6083343.0,6248393.0,6423361.0,6607539.0,6798963.0,6994786.0,7193116.0,7393445.0,7596934.0,7805426.0,8021551.0,8247353.0,8482798.0,8727654.0,8983514.0,9252276.0,9534919.0,9831814.0,10141507.0,10460727.0,10785041.0,11110823.0,11436178.0,11760468.0,12082814.0,12402708.0,12719328.0,13032649.0,13341049.0,13640357.0,13925321.0,14192533.0,14441100.0,14673125.0,14892111.0,15103149.0,15310753.0,15516251.0,15721135.0,15930394.0,16149926.0,16384312.0,16635579.0,16904151.0,17190741.0,17495393.0,17817814.0,18157686.0,18514292.0,18886130.0,19271157.0,19667018.0,20073099.0,20486926.0,20901954.0
Ecuador,ECU,2272112.0,2336259.0,2402618.0,2471334.0,2542572.0,2616410.0,2692896.0,2771943.0,2853408.0,2937099.0,3022847.0,3110616.0,3200363.0,3291889.0,3384950.0,3479379.0,3575080.0,3672095.0,3770532.0,3870605.0,3972457.0,4076096.0,4181475.0,4288662.0,4397731.0,4508726.0,4621620.0,4736309.0,4852730.0,4970773.0,5090313.0,5211192.0,5333238.0,5456260.0,5580069.0,5704428.0,5829402.0,5954745.0,6079576.0,6202772.0,6323584.0,6441593.0,6557161.0,6671403.0,6785897.0,6901797.0,7019775.0,7139589.0,7260424.0,7381006.0,7500586.0,7618190.0,7734513.0,7852412.0,7975810.0,8107133.0,8247932.0,8396323.0,8547121.0
"Egypt, Arab Rep.",EGY,13142550.0,13500437.0,13864459.0,14235344.0,14614468.0,15002493.0,15400485.0,15807222.0,16218492.0,16628632.0,17034044.0,17433832.0,17830740.0,18229543.0,18636931.0,19058457.0,19495070.0,19947443.0,20420442.0,20919675.0,21448937.0,22008659.0,22597045.0,23212349.0,23851700.0,24511550.0,25193276.0,25893488.0,26598133.0,27288988.0,27953493.0,28584804.0,29187335.0,29773915.0,30363573.0,30970063.0,31598064.0,32243210.0,32899297.0,33556420.0,34207763.0,34854369.0,35500658.0,36147477.0,36796187.0,37449412.0,38104449.0,38765461.0,39450068.0,40181433.0,40975047.0,41837618.0,42761541.0,43730082.0,44718777.0,45708823.0,46694960.0,47679123.0,48658257.0
Eritrea,ERI,506893.0,519662.0,533144.0,547225.0,561775.0,576679.0,591902.0,607493.0,623537.0,640178.0,657514.0,675588.0,694381.0,713863.0,733965.0,754664.0,775880.0,797630.0,820114.0,843600.0,868247.0,893730.0,919776.0,946550.0,974293.0,1002935.0,1033123.0,1064159.0,1092971.0,1115527.0,1129184.0,1133070.0,1128837.0,1119544.0,1109629.0,1102623.0,1098747.0,1098030.0,1103534.0,1118890.0,1146286.0,1187360.0,1240456.0,1300340.0,1359665.0,1412959.0,1458561.0,1497522.0,1530410.0,1558722.0,1583713.0,1605206.0,,,,,,,
Spain,ESP,15663109.0,15799240.0,15936500.0,16069211.0,16222766.0,16393407.0,16556179.0,16755622.0,16970392.0,17131704.0,17314825.0,17514883.0,17698135.0,17882794.0,18067353.0,18252595.0,18436233.0,18617556.0,18789423.0,18948915.0,19096341.0,19228774.0,19342301.0,19436196.0,19518371.0,19592429.0,19656156.0,19713873.0,19763241.0,19801634.0,19828264.0,19884013.0,19985499.0,20091531.0,20187473.0,20274489.0,20354500.0,20433012.0,20508102.0,20578772.0,20655427.0,20781269.0,21057122.0,21420496.0,21772138.0,22122529.0,22478916.0,22878702.0,23231169.0,23432569.0,23548789.0,23656308.0,23708701.0,23674454.0,23643347.0,23653475.0,23687701.0,23746329.0,23807621.0
Estonia,EST,676686.0,682199.0,689170.0,696379.0,704108.0,711471.0,717003.0,720600.0,725376.0,731304.0,737883.0,745831.0,753288.0,759768.0,765674.0,771025.0,775847.0,780882.0,785561.0,789265.0,793395.0,798412.0,803630.0,808601.0,813213.0,817822.0,822856.0,828036.0,832070.0,834744.0,835376.0,832152.0,818820.0,800024.0,784768.0,771730.0,760221.0,750517.0,741824.0,742625.0,745418.0,740578.0,736353.0,732515.0,728901.0,725196.0,721050.0,717619.0,715336.0,713510.0,711411.0,708776.0,705732.0,702676.0,700288.0,700182.0,699828.0,700130.0,701438.0
Ethiopia,ETH,11140491.0,11400745.0,11676271.0,11965293.0,12265111.0,12573890.0,12888050.0,13208031.0,13540527.0,13894940.0,14276227.0,14692941.0,15138818.0,15586582.0,15999049.0,16352367.0,16633993.0,16859851.0,17069572.0,17318960.0,17648460.0,18073089.0,18582176.0,19159179.0,19776616.0,20414609.0,21067445.0,21742785.0,22449457.0,23201051.0,24005829.0,24867392.0,25777640.0,26718949.0,27667277.0,28605462.0,29526869.0,30436573.0,31343625.0,32262471.0,33203977.0,34171203.0,35161719.0,36174683.0,37207770.0,38259976.0,39330519.0,40422409.0,41542782.0,42700966.0,43903104.0,45151956.0,46444173.0,47772158.0,49124923.0,50494089.0,51876743.0,53273704.0,54684735.0
Finland,FIN,2296097.0,2310862.0,2325279.0,2340611.0,2352743.0,2359957.0,2368460.0,2381245.0,2392030.0,2390686.0,2381540.0,2384233.0,2397982.0,2411083.0,2423255.0,2433726.0,2440965.0,2447847.0,2454974.0,2461246.0,2468727.0,2478863.0,2492178.0,2506306.0,2518881.0,2528522.0,2535842.0,2542099.0,2548478.0,2556525.0,2566545.0,2579056.0,2591895.0,2602693.0,2612219.0,2620628.0,2627816.0,2634354.0,2640157.0,2645100.0,2649364.0,2654111.0,2659223.0,2664210.0,2670588.0,2678373.0,2687301.0,2697372.0,2708568.0,2720153.0,2731215.0,2742499.0,2754167.0,2765440.0,2775369.0,2782890.0,2789146.0,2793850.0,2796953.0
Fiji,FJI,190820.0,197632.0,205060.0,212769.0,220297.0,227302.0,233648.0,239457.0,244905.0,250294.0,255822.0,261564.0,267459.0,273408.0,279302.0,285039.0,290504.0,295758.0,301108.0,306994.0,313672.0,321375.0,329875.0,338360.0,345718.0,351196.0,354427.0,355781.0,356120.0,356730.0,358518.0,361756.0,366134.0,371251.0,376487.0,381343.0,385831.0,390052.0,393811.0,396864.0,399097.0,400317.0,400642.0,400655.0,401148.0,402667.0,405491.0,409388.0,413783.0,417840.0,420965.0,422952.0,424051.0,424691.0,425501.0,426957.0,429183.0,432026.0,435332.0
France,FRA,23945302.0,24237348.0,24550776.0,24869959.0,25173972.0,25447910.0,25684705.0,25888581.0,26069853.0,26244552.0,26424157.0,26612718.0,26805964.0,26997348.0,27176890.0,27337974.0,27478262.0,27602232.0,27718296.0,27838235.0,27970524.0,28117842.0,28277701.0,28446999.0,28620524.0,28794153.0,28967697.0,29141735.0,29313724.0,29480690.0,29640570.0,29817138.0,29979189.0,30122716.0,30246057.0,30362613.0,30472941.0,30579749.0,30688776.0,30842105.0,31049275.0,31271668.0,31495642.0,31715684.0,31946456.0,32184928.0,32407420.0,32606409.0,32786996.0,32953212.0,33112228.0,33267163.0,33421730.0,33586316.0,33739132.0,33870948.0,33996712.0,33989347.0,34041244.0
"Micronesia, Fed. Sts.",FSM,21585.0,22270.0,22963.0,23687.0,24464.0,25314.0,26269.0,27293.0,28306.0,29151.0,29749.0,30047.0,30105.0,30067.0,30151.0,30496.0,31153.0,32075.0,33201.0,34421.0,35652.0,36890.0,38147.0,39394.0,40622.0,41800.0,42903.0,43922.0,44914.0,45941.0,47043.0,48243.0,49507.0,50734.0,51783.0,52561.0,53044.0,53243.0,53247.0,53148.0,53035.0,52936.0,52835.0,52713.0,52505.0,52196.0,51763.0,51265.0,50776.0,50448.0,50371.0,50596.0,51077.0,51735.0,52445.0,53126.0,53745.0,54331.0,54890.0
Gabon,GAB,256439.0,259072.0,262078.0,265600.0,269771.0,274678.0,280418.0,286901.0,293788.0,300600.0,307033.0,312948.0,318474.0,323866.0,329499.0,335667.0,342440.0,349745.0,357562.0,365825.0,374485.0,383533.0,393014.0,402940.0,413313.0,424157.0,435450.0,447176.0,459285.0,471719.0,484439.0,497437.0,510699.0,524126.0,537606.0,551079.0,564544.0,578054.0,591617.0,605264.0,619056.0,633060.0,647396.0,662213.0,677722.0,694123.0,711334.0,729443.0,749040.0,770882.0,795410.0,822892.0,852954.0,884532.0,916183.0,946827.0,976100.0,1004211.0,1031397.0
United Kingdom,GBR,27095934.0,27278980.0,27486617.0,27669221.0,27829431.0,27993728.0,28139753.0,28288475.0,28426082.0,28543063.0,28651921.0,28761961.0,28846171.0,28886880.0,28891398.0,28879054.0,28865711.0,28853205.0,28854452.0,28881910.0,28919124.0,28932972.0,28927503.0,28942720.0,28993541.0,29063410.0,29133345.0,29196474.0,29261521.0,29337653.0,29425515.0,29516904.0,29596848.0,29667067.0,29740210.0,29814198.0,29883158.0,29950934.0,30026184.0,30110675.0,30198618.0,30290831.0,30391190.0,30502795.0,30647020.0,30830649.0,31033778.0,31254862.0,31482288.0,31702292.0,31932131.0,32162192.0,32365605.0,32561922.0,32787524.0,33029518.0,33247558.0,33464603.0,33665473.0
Georgia,GEO,1947169.0,1976208.0,2004499.0,2032235.0,2059034.0,2084213.0,2105996.0,2124557.0,2141906.0,2160472.0,2180475.0,2202943.0,2225523.0,2245822.0,2266253.0,2283950.0,2301462.0,2318199.0,2332545.0,2350013.0,2369381.0,2387562.0,2405799.0,2424380.0,2442134.0,2460427.0,2478987.0,2496045.0,2517613.0,2521586.0,2519102.0,2536042.0,2555807.0,2576240.0,2537875.0,2445223.0,2358827.0,2285013.0,2229820.0,2185272.0,2144363.0,2112921.0,2095875.0,2083504.0,2071801.0,2058926.0,2046427.0,2034024.0,2025443.0,2004946.0,1987940.0,1969873.0,1953414.0,1945799.0,1945292.0,1947315.0,1947902.0,1948063.0,1949853.0
Ghana,GHA,3263709.0,3367278.0,3476170.0,3587302.0,3696571.0,3801190.0,3899302.0,3992190.0,4084021.0,4180783.0,4286543.0,4403852.0,4530836.0,4661866.0,4788852.0,4906530.0,5012414.0,5109831.0,5206417.0,5312907.0,5436961.0,5581468.0,5743955.0,5920157.0,6103431.0,6288948.0,6475166.0,6663665.0,6856396.0,7056515.0,7266038.0,7486111.0,7715139.0,7949143.0,8182604.0,8411882.0,8635358.0,8855062.0,9075440.0,9302880.0,9542108.0,9793715.0,10056452.0,10330828.0,10617041.0,10914707.0,11225039.0,11546716.0,11873679.0,12197793.0,12513348.0,12817722.0,13112786.0,13402872.0,13694579.0,13992735.0,14298489.0,14610335.0,14927253.0
Guinea,GIN,1765474.0,1795728.0,1826617.0,1858305.0,1891026.0,1924899.0,1960058.0,1996335.0,2033144.0,2069716.0,2105528.0,2140592.0,2175197.0,2209463.0,2243569.0,2277834.0,2312352.0,2347564.0,2384615.0,2424948.0,2469705.0,2519082.0,2573112.0,2632579.0,2698299.0,2770694.0,2850241.0,2936317.0,3026871.0,3119101.0,3210962.0,3301500.0,3391072.0,3480504.0,3571154.0,3663853.0,3759107.0,3856138.0,3953033.0,4047236.0,4137180.0,4222017.0,4302963.0,4383008.0,4466324.0,4555936.0,4653406.0,4758056.0,4868049.0,4980457.0,5093411.0,5206077.0,5319905.0,5438047.0,5564807.0,5703181.0,5854326.0,6016931.0,6188463.0
"Gambia, The",GMB,185475.0,188811.0,192090.0,195390.0,198831.0,202530.0,206499.0,210762.0,215458.0,220746.0,226770.0,233575.0,241144.0,249411.0,258284.0,267685.0,277705.0,288352.0,299356.0,310399.0,321244.0,331672.0,341871.0,352562.0,364728.0,379027.0,395772.0,414615.0,434738.0,454976.0,474492.0,493022.0,510832.0,528262.0,545836.0,563948.0,582668.0,601874.0,621655.0,642051.0,663112.0,684914.0,707467.0,730662.0,754296.0,778265.0,802521.0,827152.0,852320.0,878250.0,905121.0,932985.0,961788.0,991503.0,1022029.0,1053301.0,1085310.0,1118062.0,1151549.0
Guinea-Bissau,GNB,312059.0,315468.0,318622.0,321777.0,325267.0,329348.0,334061.0,339317.0,345039.0,351105.0,357381.0,363990.0,370894.0,377608.0,383505.0,388197.0,391396.0,393419.0,395127.0,397761.0,402198.0,408758.0,417163.0,426917.0,437237.0,447549.0,457704.0,467869.0,478116.0,488592.0,499412.0,510614.0,522112.0,533725.0,545270.0,556599.0,567645.0,578532.0,589543.0,601109.0,613532.0,626946.0,641282.0,656408.0,672089.0,688178.0,704608.0,721474.0,738907.0,757112.0,776228.0,796289.0,817208.0,838824.0,860894.0,883251.0,905832.0,928650.0,951695.0
Equatorial Guinea,GNQ,130249.0,131948.0,133598.0,135386.0,137560.0,140245.0,143655.0,147573.0,151163.0,153274.0,153131.0,150500.0,145821.0,139932.0,134039.0,129090.0,125192.0,122302.0,121064.0,122230.0,126244.0,133509.0,143684.0,155531.0,167291.0,177702.0,186323.0,193492.0,199613.0,205420.0,211452.0,217777.0,224231.0,230956.0,238073.0,245670.0,253858.0,262674.0,272069.0,281972.0,292334.0,303141.0,314453.0,326374.0,339018.0,352479.0,366762.0,381855.0,397674.0,414155.0,431213.0,448823.0,466976.0,485594.0,504600.0,523922.0,543529.0,563394.0,583501.0
Greece,GRC,4247634.0,4279986.0,4305508.0,4322219.0,4338424.0,4358390.0,4389172.0,4422676.0,4448585.0,4461858.0,4469329.0,4486463.0,4513688.0,4532228.0,4546630.0,4586657.0,4655014.0,4712121.0,4769624.0,4825677.0,4869983.0,4910983.0,4938892.0,4965730.0,4989110.0,5007688.0,5024144.0,5041445.0,5060423.0,5087087.0,5140531.0,5200968.0,5238448.0,5266540.0,5290255.0,5312784.0,5334501.0,5359600.0,5388808.0,5409906.0,5433618.0,5464694.0,5488622.0,5506449.0,5525298.0,5546900.0,5569090.0,5588865.0,5608998.0,5628369.0,5639279.0,5633479.0,5604589.0,5564878.0,5528491.0,5492875.0,5470990.0,5461210.0,5448485.0
Grenada,GRD,48207.0,48858.0,49362.0,49748.0,50020.0,50200.0,50278.0,50254.0,50144.0,49981.0,49779.0,49574.0,49372.0,49123.0,48786.0,48329.0,47704.0,46954.0,46261.0,45895.0,46022.0,46747.0,47965.0,49389.0,50571.0,51232.0,51245.0,50730.0,49924.0,49194.0,48796.0,48798.0,49117.0,49645.0,50206.0,50686.0,51054.0,51353.0,51594.0,51803.0,51989.0,52166.0,52313.0,52437.0,52543.0,52633.0,52717.0,52788.0,52869.0,52985.0,53159.0,53393.0,53672.0,53987.0,54310.0,54625.0,54916.0,55195.0,55451.0
